Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
IND-10179,2021-03-27,2021-03-30,First Class,Pooja Verma,Consumer,Jaipur,Rajasthan,Furniture,Chairs,2381.08,4,N/A,374.19
IND-10180,2022-11-02,2022-11-06,Standard Class,Neha Bansal,Home Office,Vadodara,Gujarat,Technology,Copiers,4683.67,3,0.2,209.37
IND-10181,2023-05-26,2023-05-30,Standard Class,Arjun Sharma,Consumer,Howrah,West Bengal,Office Supplies,Paper,688.21,4,0.3,5.26
IND-10182,2022-04-22,2022-04-24,Second Class,Kavita Kumar,Corporate,New Delhi,  delhi  ,Technology,Accessories,3327.86,5,0.3,-53.73
IND-10183,2023-04-05,2023-04-08,Same Day,Deepak Kapoor,Home Office,Vadodara,Gujarat,Furniture,Furnishings,3382.82,2,0.3,500.17
IND-10184,2023-03-31,2023-04-03,First Class,Manish Mishra,Home Office,Lucknow,Uttar Pradesh,OFFICE SUPPLIES,Paper,2484.97,6,0.0,700.7
IND-10185,2021-09-05,2021-09-07,Standard Class,Vikas Yadav,Home Office,Pune,Maharashtra,Furniture,Chairs,4042.42,6,0.4,-252.25
IND-10186,2021-07-03,2021-07-06,Standard Class,Rahul Singh,Home Office,Mysuru,Karnataka,Furniture,Chairs,237.84,5,0.3,0.14
IND-10187,2022-09-26,2022-09-27,Standard Class,Kiran Tiwari,Consumer,Lucknow,Uttar Pradesh,Technology,Phones,2632.66,6,0.0,739.08
IND-10188,2021-03-18,2021-03-19,Standard Class,Pooja Kumar,Consumer,Bhopal,Madhya Pradesh,Technology,Machines,4476.13,1,0.3,266.22
IND-10189,2023-05-28,2023-05-31,First Class,Deepak Yadav,Consumer,Mumbai,Maharashtra,Furniture,Chairs,3912.73,9,0.4,146.42
IND-10190,2022-12-13,2022-12-16,First Class,Ritu Mehta,Consumer,Pune,Maharashtra,Office Supplies,Art,4443.97,1,0.3,254.22
IND-10191,27/03/2021,2021-03-30,First Class,Kavita Iyer,Home Office,Surat,Gujarat,Office Supplies,Binders,3795.67,6,0.1,516.86
IND-10192,2022-11-30,2022-12-01,Same Day,Amit Pandey,Home Office,Udaipur,Rajasthan,Technology,Phones,3696.63,1,0.1,1009.58
IND-10193,2023-03-21,2023-03-25,Second Class,Suresh Chatterjee,Corporate,Nagpur,Maharashtra,Office Supplies,Binders,1386.34,1,0.3,-35.04
IND-10194,2021-08-19,2021-08-20,First Class,Rahul Sharma,Corporate,Mysuru,Karnataka,Furniture,Tables,4499.94,8,0.4,239.42
IND-10195,2023-03-23,2023-03-24,Same Day,Kiran Tiwari,Home Office,Jaipur,Rajasthan,Office Supplies,Paper,4273.75,5,0.2,599.24
IND-10196,2021-11-12,2021-11-16,Second Class,Deepak Patel,Consumer,New Delhi,Delhi,Office Supplies,Paper,3195.18,1,0.0,403.98
IND-10197,2023-05-01,2023-05-05,First Class,Sneha Yadav,Corporate,Nashik,Maharashtra,TECHNOLOGY,Phones,1975.7,7,0.2,201.64
IND-10198,2022-07-30,2022-08-03,First Class,Manish Agarwal,Corporate,Kolkata,West Bengal,Office Supplies,Binders,2916.03,9,0.1,802.47
IND-10199,2022-02-05,2022-02-07,Same Day,Ankit Bansal,Home Office,Kolkata,West Bengal,Office Supplies,Paper,3558.12,8,0.2,29.45
IND-10200,2021-02-05,2021-02-08,Second Class,Sunita Bansal,Home Office,Noida,Uttar Pradesh,Technology,Copiers,2586.19,9,0.4,267.53
IND-10201,2022-08-13,2022-08-16,First Class,Kiran Joshi,Consumer,Ahmedabad,Gujarat,Office Supplies,Storage,3744.06,8,0.1,1124.15
IND-10202,16/10/2021,2021-10-19,Second Class,Neha Agarwal,Home Office,Surat,Gujarat,TECHNOLOGY,Accessories,3411.97,1,0.0,681.22
IND-10203,2022-09-22,2022-09-26,First Class,Nitin Kapoor,Corporate,Mangalore,Karnataka,Furniture,Tables,2223.07,3,0.1,363.61
IND-10204,2022-12-29,2023-01-02,First Class,Vikas Patel,Home Office,Bengaluru,Karnataka,Office Supplies,Paper,1317.67,2,0.2,374.24
IND-10205,2021-06-11,2021-06-12,Second Class,Anjali Agarwal,Corporate,Pune,Maharashtra,Office Supplies,Paper,4682.62,2,0.1,597.1
IND-10206,2021-02-15,2021-02-16,First Class,Manish Mishra,Corporate,New Delhi,  delhi  ,Furniture,Chairs,2939.05,1,0.1,543.0
IND-10207,2022-09-21,2022-09-25,Second Class,Arjun Agarwal,Corporate,Lucknow,Uttar Pradesh,Office Supplies,Storage,2894.46,8,N/A,346.02
IND-10208,2022-04-21,2022-04-23,Same Day,Amit Joshi,Corporate,Kanpur,Uttar Pradesh,Office Supplies,Labels,4655.57,7,0.4,-164.26
IND-10209,2022-02-03,2022-02-07,Second Class,Vikas Jain,Corporate,Kolkata,West Bengal,Technology,Accessories,2014.32,6,0.1,346.03
IND-10210,2021-02-15,2021-02-18,Same Day,Pooja Mishra,Home Office,Surat,Gujarat,Technology,Phones,4242.26,2,0.1,1329.8
IND-10211,2023-05-24,2023-05-25,Same Day,Amit Iyer,Corporate,Mysuru,Karnataka,Office Supplies,Storage,3049.0,2,0.4,432.92
IND-10212,2021-02-12,2021-02-15,Standard Class,Priya Saxena,Consumer,Bhopal,Madhya Pradesh,Technology,Copiers,1444.0,5,0.3,302.5
IND-10213,2023-05-15,2023-05-18,Second Class,,Corporate,Noida,Uttar Pradesh,Technology,Accessories,4517.3,4,0.4,-13.6
IND-10214,2021-10-18,2021-10-22,Same Day,,Home Office,Nashik,Maharashtra,Technology,Accessories,4996.78,3,0.2,753.91
IND-10215,06/04/2021,2021-04-10,Same Day,Manish Patel,Corporate,Vadodara,Gujarat,Office Supplies,Storage,2718.25,3,0.3,-94.94
IND-10216,2023-05-31,2023-06-04,Standard Class,Neha Mehta,Corporate,Bhopal,Madhya Pradesh,Technology,Copiers,4798.22,9,0.4,-272.05
IND-10217,2021-07-03,2021-07-06,Same Day,Ritu Tiwari,Home Office,Kolkata,West Bengal,Furniture,Chairs,"3,470.46",8,N/A,700.51
IND-10218,2021-08-19,2021-08-21,Same Day,Arjun Joshi,Corporate,New Delhi,Delhi,Furniture,Bookcases,1747.47,9,0.3,196.64
IND-10219,2021-09-23,2021-09-25,Standard Class,Manish Saxena,Home Office,Jaipur,Rajasthan,Furniture,Tables,3826.03,3,0.1,813.81
IND-10220,2021-09-27,2021-09-28,Same Day,Sunita Agarwal,Home Office,Bhopal,Madhya Pradesh,Furniture,Bookcases,"2,082.09",4,0.4,-73.95
IND-10221,2021-12-08,2021-12-09,First Class,Priya Mehta,Corporate,Mysuru,Karnataka,Office Supplies,Paper,3223.82,1,0.4,219.73
IND-10222,2021-01-02,2021-01-05,First Class,Pooja Agarwal,Corporate,Mysuru,Karnataka,Furniture,Bookcases,404.95,3,0.4,-28.6
IND-10223,2021-10-15,2021-10-18,Standard Class,Sneha Singh,Corporate,,Rajasthan,Office Supplies,Labels,3620.27,9,0.4,-95.62
IND-10224,2021-07-28,2021-07-29,Second Class,Arjun Tiwari,Home Office,Kolkata,West Bengal,Furniture,Bookcases,4491.02,5,0.0,598.91
IND-10225,2022-07-15,2022-07-16,First Class,Neha Iyer,Consumer,Lucknow,Uttar Pradesh,Furniture,Chairs,4897.03,9,0.4,153.21
IND-10226,2022-10-28,2022-10-31,First Class,Ankit Kumar,Corporate,Bengaluru,Karnataka,Furniture,Furnishings,4645.68,3,0.4,-74.77
IND-10227,2022-05-13,2022-05-16,First Class,Manish Saxena,Home Office,Bhopal,Madhya Pradesh,Technology,Phones,641.74,1,0.1,162.42
IND-10228,11/06/2021,2021-06-15,Standard Class,Vivek Yadav,Corporate,Madurai,Tamil Nadu,FURNITURE,Furnishings,2904.06,7,0.1,202.93
IND-10229,2021-09-13,2021-09-15,Same Day,Vivek Verma,Corporate,Kolkata,West Bengal,Furniture,Furnishings,938.51,4,0.1,139.0
IND-10230,2021-12-05,2021-12-09,Second Class,Deepak Patel,Home Office,Jaipur,Rajasthan,Technology,Machines,326.92,5,0.3,28.07
IND-10231,2022-07-31,2022-08-02,Same Day,Anjali Jain,Corporate,Kanpur,Uttar Pradesh,Office Supplies,Storage,1767.61,8,0.4,-157.52
IND-10232,2022-04-07,2022-04-09,Second Class,Sneha Sharma,Consumer,Howrah,West Bengal,TECHNOLOGY,Phones,4338.57,6,0.4,305.85
IND-10233,2023-04-07,2023-04-10,Same Day,Ankit Verma,Consumer,Noida,Uttar Pradesh,Furniture,Furnishings,3163.04,2,0.0,1069.51
IND-10234,2021-09-24,2021-09-26,First Class,Kavita Saxena,Home Office,Kolkata,West Bengal,Office Supplies,Binders,1290.76,4,0.4,168.84
IND-10235,2022-03-13,2022-03-17,First Class,,Home Office,Bhopal,Madhya Pradesh,Office Supplies,Storage,3242.03,1,0.3,472.6
IND-10236,2022-05-22,2022-05-26,Same Day,Priya Chauhan,Home Office,Noida,Uttar Pradesh,Office Supplies,Art,3626.59,2,0.2,287.93
IND-10237,2022-06-24,2022-06-27,Standard Class,Kavita Kumar,Corporate,New Delhi,Delhi,Furniture,Furnishings,2419.31,2,0.2,138.64
IND-10238,2021-06-06,2021-06-07,Standard Class,Priya Bansal,Corporate,New Delhi,  delhi  ,Technology,Phones,1915.88,1,0.1,382.0
IND-10239,2021-01-09,2021-01-13,Standard Class,Amit Verma,Consumer,Bhopal,Madhya Pradesh,Office Supplies,Art,2197.51,7,0.2,128.38
IND-10240,2023-01-30,2023-01-31,Second Class,Nitin Gupta,Consumer,Jaipur,Rajasthan,Technology,Machines,1510.06,8,0.2,157.1
IND-10241,2022-04-27,2022-04-30,Standard Class,Rohit Verma,Corporate,Agra,Uttar Pradesh,Technology,Accessories,4711.98,8,0.1,1475.51
IND-10242,2022-09-05,2022-09-08,First Class,Vivek Mehta,Corporate,Mumbai,Maharashtra,Office Supplies,Paper,2111.31,9,0.0,301.37
IND-10243,2022-03-05,2022-03-07,Standard Class,Ritu Chatterjee,Home Office,Mysuru,Karnataka,Furniture,Bookcases,1106.52,8,0.3,102.36
IND-10244,2023-02-06,2023-02-07,Standard Class,Ritu Chatterjee,Home Office,Agra,  uttar pradesh  ,Technology,Phones,3810.3,9,0.2,398.69
IND-10245,2023-04-03,not available,Same Day,Nitin Chatterjee,Home Office,Howrah,West Bengal,Furniture,Chairs,614.57,3,0.0,64.46
IND-10246,2021-10-26,2021-10-30,Standard Class,Suresh Saxena,Consumer,Mysuru,Karnataka,Office Supplies,Labels,2150.05,3,0.4,225.25
IND-10247,2021-12-15,2021-12-19,Standard Class,Amit Yadav,Consumer,Mangalore,Karnataka,Furniture,Furnishings,3495.94,9,0.0,895.2
IND-10248,2022-06-04,2022-06-06,Standard Class,Neha Chatterjee,Consumer,Chennai,Tamil Nadu,Furniture,Furnishings,1721.05,5,0.0,580.5
IND-10249,2023-01-24,2023-01-27,Second Class,Suresh Agarwal,Home Office,Jaipur,Rajasthan,Furniture,Bookcases,624.06,6,0.0,225.05
IND-10250,2021-05-24,2021-05-27,Standard Class,Rahul Sharma,Consumer,Indore,Madhya Pradesh,Office Supplies,Art,742.45,7,0.0,89.46
IND-10251,2022-10-03,2022-10-05,First Class,Nitin Patel,Corporate,Lucknow,Uttar Pradesh,Office Supplies,Art,1069.98,6,0.4,151.1
IND-10252,30/07/2021,2021-08-02,Same Day,Deepak Patel,Consumer,Noida,Uttar Pradesh,Office Supplies,Labels,1115.15,3,0.0,127.12
IND-10253,2021-08-20,2021-08-21,Same Day,Deepak Mishra,Corporate,Nagpur,Maharashtra,Technology,Accessories,1549.43,4,0.0,341.01
IND-10254,20/11/2022,2022-11-21,Standard Class,Nitin Iyer,Corporate,New Delhi,Delhi,Office Supplies,Art,1491.04,1,0.4,-98.79
IND-10255,2022-03-25,2022-03-28,Same Day,Pooja Mishra,Corporate,Kanpur,Uttar Pradesh,Technology,Copiers,939.93,8,0.0,225.46
IND-10256,2021-02-14,2021-02-18,Standard Class,Kavita Mehta,Corporate,Kolkata,West Bengal,Office Supplies,Art,2546.54,4,0.0,594.02
IND-10257,2022-06-06,2022-06-09,First Class,Ankit Chatterjee,Consumer,Kolkata,  west bengal  ,Technology,Phones,637.73,7,0.0,154.75
IND-10258,2023-03-26,2023-03-28,Standard Class,Vivek Bansal,Corporate,New Delhi,Delhi,OFFICE SUPPLIES,Labels,4110.23,4,0.1,490.16
IND-10259,2022-03-17,2022-03-18,First Class,Nitin Verma,Home Office,Kolkata,West Bengal,Technology,Accessories,4869.1,1,0.2,858.03
IND-10260,2021-06-26,2021-06-28,First Class,Kiran Sharma,Corporate,Howrah,West Bengal,Technology,Accessories,4258.7,8,0.3,629.67
IND-10261,2022-10-02,2022-10-03,Standard Class,Pooja Mishra,Home Office,Jaipur,Rajasthan,Technology,Copiers,283.54,6,0.0,29.14
IND-10262,2022-03-04,2022-03-08,Same Day,Arjun Chatterjee,Consumer,Indore,Madhya Pradesh,Technology,Copiers,1473.2,5,0.3,212.35
IND-10263,2022-06-02,2022-06-04,Second Class,Anjali Tiwari,Home Office,Chennai,Tamil Nadu,Furniture,Chairs,3831.79,8,0.3,890.9
IND-10264,2021-05-25,2021-05-26,Second Class,Rahul Saxena,Corporate,Surat,Gujarat,Technology,Accessories,933.26,7,0.4,0.02
IND-10265,2021-01-12,2021-01-13,Standard Class,Ankit Chauhan,Home Office,Nagpur,Maharashtra,Technology,Machines,4724.81,8,0.3,489.08
IND-10266,2023-05-25,2023-05-28,Standard Class,Vikas Verma,Consumer,Noida,Uttar Pradesh,Office Supplies,Labels,4222.95,5,0.0,1372.53
IND-10267,2021-06-10,2021-06-12,Same Day,Vikas Jain,Home Office,Jaipur,Rajasthan,Office Supplies,Art,2922.67,2,0.4,203.53
IND-10268,2023-03-20,2023-03-22,Second Class,,Consumer,Mysuru,Karnataka,Furniture,Bookcases,2952.95,2,0.4,-180.03
IND-10269,03/07/2022,2022-07-05,Same Day,Deepak Gupta,Home Office,Lucknow,Uttar Pradesh,Furniture,Bookcases,2191.14,4,0.0,227.8
IND-10270,2021-03-11,2021-03-12,First Class,Kavita Chatterjee,Consumer,Kolkata,West Bengal,Technology,Phones,3120.11,9,0.0,898.81
IND-10271,2021-12-30,not available,Second Class,Sneha Joshi,Home Office,Nashik,Maharashtra,Furniture,Furnishings,1182.48,6,0.0,197.13
IND-10272,2022-08-29,2022-08-31,First Class,Rahul Bansal,Consumer,Chennai,Tamil Nadu,Furniture,Bookcases,2451.49,1,0.1,548.06
IND-10273,2021-02-19,2021-02-22,Standard Class,Vikas Singh,Corporate,Noida,Uttar Pradesh,Technology,Machines,2128.24,1,0.3,465.81
IND-10274,2023-04-10,2023-04-11,Same Day,Vikas Saxena,Corporate,,Uttar Pradesh,Technology,Copiers,1921.1,4,0.1,488.09
IND-10275,2022-01-02,2022-01-04,First Class,Deepak Mishra,Consumer,Surat,Gujarat,Office Supplies,Binders,884.96,9,0.4,-32.86
IND-10276,2022-05-06,2022-05-09,Same Day,Manish Verma,Consumer,Jaipur,Rajasthan,Furniture,Chairs,828.2,5,0.0,281.26
IND-10277,2022-03-13,2022-03-16,Second Class,Sunita Yadav,Corporate,Chennai,Tamil Nadu,Technology,Copiers,4713.38,5,0.2,1309.36
IND-10278,2023-01-06,2023-01-08,First Class,Pooja Saxena,Consumer,Lucknow,Uttar Pradesh,Office Supplies,Art,4547.68,8,0.0,1161.68
IND-10279,2022-10-10,2022-10-13,Standard Class,Rohit Jain,Home Office,Ahmedabad,Gujarat,Office Supplies,Paper,2643.14,7,0.0,459.24
IND-10280,2021-04-03,2021-04-05,Same Day,Ritu Joshi,Consumer,Mysuru,Karnataka,Furniture,Bookcases,1407.75,8,0.3,29.91
IND-10281,2022-05-11,2022-05-15,First Class,Rohit Mehta,Corporate,Noida,Uttar Pradesh,TECHNOLOGY,Copiers,1855.48,8,0.2,374.33
IND-10282,2023-04-07,2023-04-11,Standard Class,Ankit Kapoor,Consumer,Nagpur,Maharashtra,Office Supplies,Storage,4071.88,5,0.4,447.21
IND-10283,2022-11-22,2022-11-25,Standard Class,Neha Kumar,Corporate,Madurai,Tamil Nadu,Office Supplies,Art,4078.13,8,0.0,957.71
IND-10284,2022-11-20,2022-11-21,Standard Class,Priya Agarwal,Corporate,Howrah,West Bengal,Furniture,Tables,3981.74,8,0.4,-67.4
IND-10285,2023-04-27,2023-05-01,Second Class,Amit Jain,Home Office,Bengaluru,  karnataka  ,TECHNOLOGY,Copiers,4126.46,1,0.2,329.38
IND-10286,2022-07-14,2022-07-15,Standard Class,Arjun Agarwal,Consumer,Vadodara,Gujarat,Furniture,Furnishings,2968.85,3,0.1,819.83
IND-10287,2022-10-01,2022-10-03,Second Class,Neha Chatterjee,Consumer,Surat,Gujarat,Furniture,Furnishings,1594.08,3,0.3,311.68
IND-10288,2022-04-07,2022-04-08,Second Class,Manish Iyer,Consumer,Bengaluru,Karnataka,Technology,Accessories,2302.2,3,0.4,210.86
IND-10289,2021-07-31,2021-08-04,Second Class,Ankit Iyer,Home Office,Nashik,Maharashtra,Office Supplies,Paper,207.25,3,0.0,49.87
IND-10290,2021-04-16,2021-04-19,Standard Class,Suresh Kapoor,Corporate,Madurai,Tamil Nadu,Office Supplies,Paper,4887.62,8,0.0,938.11
IND-10291,2021-03-19,2021-03-20,Same Day,Suresh Sharma,Corporate,Noida,Uttar Pradesh,OFFICE SUPPLIES,Art,2983.33,4,0.3,-74.87
IND-10292,2022-06-21,2022-06-23,Second Class,Rohit Chatterjee,Corporate,Jaipur,Rajasthan,Technology,Copiers,3882.67,7,0.2,645.09
IND-10293,2021-03-09,2021-03-12,Standard Class,Sneha Kapoor,Corporate,Kanpur,Uttar Pradesh,TECHNOLOGY,Copiers,4592.41,3,0.0,678.1
IND-10294,2022-07-16,2022-07-17,Second Class,Kavita Mishra,Home Office,Bhopal,Madhya Pradesh,Furniture,Bookcases,2001.43,6,0.4,-68.52
IND-10295,2022-05-06,2022-05-08,Same Day,Arjun Sharma,Home Office,Noida,Uttar Pradesh,Furniture,Furnishings,3798.44,1,0.4,201.86
IND-10296,2022-02-21,2022-02-23,Standard Class,Pooja Iyer,Consumer,,Madhya Pradesh,Furniture,Tables,2893.06,2,0.3,-40.34
IND-10297,2021-02-03,2021-02-05,Standard Class,Amit Yadav,Home Office,Bengaluru,Karnataka,Office Supplies,Art,3333.56,7,0.0,735.93
IND-10298,2021-11-28,2021-11-29,Second Class,Sunita Yadav,Corporate,Coimbatore,Tamil Nadu,FURNITURE,Furnishings,4156.71,6,0.0,794.67
IND-10299,2023-05-10,2023-05-14,Standard Class,Sunita Saxena,Home Office,Pune,Maharashtra,Furniture,Bookcases,3280.74,2,0.0,693.41
IND-10300,2021-03-10,2021-03-14,Standard Class,,Home Office,Indore,Madhya Pradesh,Furniture,Chairs,2831.01,6,0.2,223.31
IND-10301,2021-08-19,2021-08-21,Same Day,Rohit Sharma,Home Office,Chennai,Tamil Nadu,FURNITURE,Furnishings,4180.6,7,0.0,775.15
IND-10302,31/08/2022,2022-09-02,Same Day,Rahul Tiwari,Corporate,Howrah,West Bengal,Technology,Phones,2846.1,5,0.0,404.45
IND-10303,2022-09-30,2022-10-01,First Class,Priya Bansal,Consumer,Kolkata,West Bengal,Office Supplies,Storage,4067.94,8,0.0,1291.36
IND-10304,2023-02-03,2023-02-06,Second Class,Ritu Sharma,Corporate,Vadodara,Gujarat,Furniture,Bookcases,4914.02,9,0.0,574.84
IND-10305,28/07/2022,2022-07-29,Same Day,Manish Kapoor,Home Office,Pune,Maharashtra,Furniture,Bookcases,2435.36,2,0.2,521.16
IND-10306,2023-05-13,2023-05-17,Same Day,Sunita Verma,Consumer,Kanpur,Uttar Pradesh,Furniture,Furnishings,4013.61,7,0.1,805.21
IND-10307,2021-03-20,2021-03-22,Standard Class,Nitin Yadav,Corporate,Noida,Uttar Pradesh,Technology,Copiers,4023.9,3,0.2,846.62
IND-10308,2023-05-27,2023-05-28,Standard Class,Anjali Yadav,Corporate,Mumbai,Maharashtra,Office Supplies,Paper,2220.27,7,0.3,109.17
IND-10309,2022-03-04,2022-03-05,Standard Class,Nitin Kapoor,Corporate,,  gujarat  ,Furniture,Chairs,911.41,7,N/A,163.48
IND-10310,2022-08-12,2022-08-13,Same Day,Vikas Kapoor,Consumer,Nashik,Maharashtra,Technology,Accessories,3739.0,6,N/A,344.49
IND-10311,05/02/2022,2022-02-09,First Class,Pooja Gupta,Home Office,New Delhi,Delhi,Technology,Copiers,1288.37,8,0.2,349.22
IND-10312,2022-01-05,2022-01-07,Second Class,Priya Kumar,Home Office,Indore,Madhya Pradesh,Office Supplies,Labels,1556.66,1,0.2,42.95
IND-10313,2022-09-27,2022-09-30,Same Day,Deepak Agarwal,Consumer,Surat,Gujarat,Technology,Copiers,797.76,4,0.3,-12.53
IND-10314,2022-02-15,2022-02-16,Same Day,Kiran Mishra,Consumer,Coimbatore,Tamil Nadu,Furniture,Tables,2012.94,7,0.0,746.49
IND-10315,2022-01-16,2022-01-18,First Class,Deepak Mehta,Corporate,,Gujarat,Furniture,Bookcases,664.03,1,0.2,100.44
IND-10316,2023-05-16,2023-05-20,Second Class,Vivek Gupta,Home Office,,Tamil Nadu,Furniture,Chairs,1103.92,6,0.4,86.23
IND-10317,2022-06-05,2022-06-07,Same Day,Sunita Tiwari,Home Office,Surat,Gujarat,Technology,Phones,4454.14,5,0.0,1549.45
IND-10318,2022-11-24,2022-11-28,Same Day,Kavita Tiwari,Consumer,Pune,Maharashtra,Technology,Accessories,1164.06,2,0.4,-16.74
IND-10319,2022-08-30,2022-09-02,Standard Class,Deepak Mehta,Home Office,Madurai,Tamil Nadu,Technology,Copiers,2673.28,9,0.3,446.47
IND-10320,2023-05-16,2023-05-19,Same Day,Vivek Chatterjee,Consumer,Mysuru,Karnataka,Furniture,Chairs,3959.67,2,0.0,1216.58
IND-10321,21/12/2022,2022-12-23,Same Day,Neha Iyer,Home Office,Udaipur,Rajasthan,TECHNOLOGY,Accessories,3369.33,4,0.2,317.84
IND-10322,2022-02-11,2022-02-13,First Class,Sneha Agarwal,Corporate,Nashik,  maharashtra  ,Office Supplies,Storage,1043.91,4,0.2,232.95
IND-10323,2021-07-04,2021-07-08,Standard Class,Deepak Mishra,Corporate,Howrah,West Bengal,Technology,Copiers,1453.37,3,0.2,390.85
IND-10324,2021-07-01,2021-07-04,Second Class,Ritu Chatterjee,Corporate,New Delhi,Delhi,Technology,Copiers,2526.17,9,0.1,796.85
IND-10325,01/07/2022,2022-07-02,Second Class,Kavita Kumar,Corporate,Chennai,Tamil Nadu,Office Supplies,Art,722.23,5,0.4,3.78
IND-10326,2023-02-20,2023-02-23,Same Day,Anjali Bansal,Corporate,Lucknow,Uttar Pradesh,Furniture,Bookcases,1023.53,6,0.4,170.91
IND-10327,18/09/2021,2021-09-21,Same Day,Sunita Tiwari,Consumer,Indore,Madhya Pradesh,Technology,Machines,859.65,5,0.1,268.46
IND-10328,2021-02-14,2021-02-16,Second Class,Vikas Pandey,Corporate,Surat,Gujarat,Furniture,Chairs,1651.32,8,0.3,43.66
IND-10329,2021-11-08,2021-11-12,Second Class,Ritu Saxena,Corporate,Indore,  madhya pradesh  ,Technology,Accessories,3944.23,3,0.0,495.39
IND-10330,04/10/2021,2021-10-06,Second Class,Sneha Chauhan,Corporate,Udaipur,Rajasthan,Technology,Phones,4056.77,7,0.3,849.83
IND-10331,2023-03-23,2023-03-26,Standard Class,Anjali Chauhan,Home Office,Nagpur,Maharashtra,Technology,Accessories,214.05,8,0.2,32.3
IND-10332,2022-03-10,2022-03-14,Second Class,Arjun Kumar,Corporate,Kolkata,West Bengal,Technology,Copiers,4573.58,7,0.1,584.8
IND-10333,2021-10-02,2021-10-04,First Class,Kiran Verma,Home Office,Bengaluru,Karnataka,Technology,Phones,407.09,3,0.1,81.68
IND-10334,2021-07-04,2021-07-08,Standard Class,Anjali Mishra,Consumer,Kolkata,West Bengal,Furniture,Bookcases,1379.35,5,0.1,93.5
IND-10335,2022-10-24,2022-10-28,Same Day,Vivek Chatterjee,Corporate,Lucknow,Uttar Pradesh,Furniture,Tables,4035.14,9,0.1,1220.98
IND-10336,2021-05-02,2021-05-04,Same Day,Nitin Yadav,Consumer,Bhopal,Madhya Pradesh,Technology,Accessories,782.33,5,0.0,109.74
IND-10337,2022-02-11,2022-02-12,Standard Class,Vikas Gupta,Consumer,Mangalore,Karnataka,Technology,Phones,2429.43,6,0.4,60.11
IND-10338,2021-01-19,2021-01-22,Same Day,Rahul Sharma,Home Office,Indore,Madhya Pradesh,OFFICE SUPPLIES,Labels,3003.29,6,0.2,121.71
IND-10339,2023-05-22,2023-05-25,First Class,Neha Patel,Consumer,Ahmedabad,Gujarat,Technology,Accessories,2247.11,8,0.3,160.35
IND-10340,2021-09-05,2021-09-08,First Class,Manish Jain,Home Office,New Delhi,Delhi,Technology,Phones,3194.8,7,0.3,436.61
IND-10341,2021-01-06,2021-01-09,Same Day,Kiran Verma,Corporate,Kolkata,West Bengal,Furniture,Tables,1709.84,8,0.4,229.12
IND-10342,2022-10-08,2022-10-10,Standard Class,Rohit Chatterjee,Consumer,Kanpur,Uttar Pradesh,Furniture,Tables,2265.24,6,0.1,241.84
IND-10343,2023-04-19,2023-04-22,Same Day,Nitin Mehta,Corporate,Ahmedabad,  gujarat  ,Office Supplies,Art,2532.39,6,0.2,433.36
IND-10344,2022-04-25,2022-04-26,Second Class,Ritu Agarwal,Corporate,Pune,Maharashtra,Technology,Machines,597.56,9,0.3,149.19
IND-10345,2021-06-07,2021-06-11,Second Class,Rohit Tiwari,Corporate,Jaipur,Rajasthan,Furniture,Chairs,781.5,1,0.2,181.18
IND-10346,2022-02-05,2022-02-09,First Class,Vikas Chauhan,Home Office,Bengaluru,Karnataka,Office Supplies,Storage,1290.18,1,0.2,1.72
IND-10347,2021-09-04,2021-09-06,Standard Class,Ritu Tiwari,Home Office,Howrah,West Bengal,Office Supplies,Binders,1793.38,2,0.0,227.4
IND-10348,2021-03-10,2021-03-13,First Class,Sneha Joshi,Corporate,Coimbatore,Tamil Nadu,Furniture,Furnishings,518.85,3,0.0,178.22
IND-10349,2021-08-27,2021-08-31,First Class,Ankit Joshi,Home Office,Noida,Uttar Pradesh,Technology,Phones,4752.02,9,0.4,234.46
IND-10350,2021-04-13,2021-04-17,Second Class,Vivek Jain,Corporate,Bengaluru,Karnataka,Furniture,Bookcases,4110.62,9,0.1,780.88
IND-10351,2022-12-19,2022-12-23,Second Class,Priya Mishra,Home Office,Chennai,Tamil Nadu,Office Supplies,Art,790.16,3,0.1,221.9
